name;group;type;full_name;time;status;optimal;tle_feas;tle_not_feas;gap;obj_value;bestbound;numnodes;constraints_used_mip_str
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.03;9;0;1;0;100;714.38;0;49141;1-29,35-45
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.05;9;0;1;0;100;687.79;0;46488;1-29,35-44,46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.03;9;0;1;0;100;709.34;0;47365;1-29,35-43,45-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.03;9;0;1;0;100;683.77;0;39862;1-29,35-42,44-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.05;9;0;1;0;100;678.38;0;40863;1-29,35-41,43-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.04;9;0;1;0;100;708.32;0;44618;1-29,35-40,42-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.04;9;0;1;0;100;707.13;0;45834;1-29,35-39,41-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.03;9;0;1;0;100;731.58;0;37563;1-29,35-38,40-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.06;9;0;1;0;100;726.51;0;29921;1-29,35-37,39-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.04;9;0;1;0;100;696.22;0;51467;1-29,35-36,38-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.04;9;0;1;0;100;716.71;0;36109;1-29,35,37-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.06;9;0;1;0;100;694.23;0;44319;1-29,36-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.03;9;0;1;0;100;707.11;0;44277;1-29,35-46
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.04;9;0;1;0;100;746.25;0;14891;1-29
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.06;9;0;1;0;100;739.98;0;15459;1-29,35
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.04;9;0;1;0;100;734.5;0;13485;1-29,36
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.06;9;0;1;0;100;738.47;0;9996;1-29,37
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.05;9;0;1;0;100;750.45;0;18361;1-29,38
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.04;9;0;1;0;100;739.64;0;11466;1-29,39
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.04;9;0;1;0;100;747.35;0;12793;1-29,40
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.05;9;0;1;0;100;742.38;0;13617;1-29,41
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.03;9;0;1;0;100;753.4;0;16217;1-29,42
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.03;9;0;1;0;100;725.8;0;14392;1-29,43
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.02;9;0;1;0;100;698.31;0;18140;1-29,44
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.08;9;0;1;0;100;739.39;0;9728;1-29,45
lr206;08R_08V_02F_03M;t2;lr206_t2_08R_08V_02F_03M;600.05;9;0;1;0;100;726.02;0;18093;1-29,46
