name;group;type;full_name;time;status;optimal;tle_feas;tle_not_feas;gap;obj_value;bestbound;numnodes;constraints_used_mip_str
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.11;9;0;1;0;100;990.27;0;2062;1-29,35-45
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.08;9;0;1;0;100;1118.73;0;2348;1-29,35-44,46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.08;9;0;1;0;100;1008.68;0;1992;1-29,35-43,45-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.08;9;0;1;0;91.27;1012.52;88.44;1988;1-29,35-42,44-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.04;9;0;1;0;96.29;1131.95;41.98;2114;1-29,35-41,43-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.06;9;0;1;0;100;1028.59;0;1927;1-29,35-40,42-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.05;9;0;1;0;99.3;1240.56;8.68;1992;1-29,35-39,41-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.06;9;0;1;0;89.22;1073.35;115.71;2040;1-29,35-38,40-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.05;9;0;1;0;100;985.16;0;2046;1-29,35-37,39-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.05;9;0;1;0;100;992.76;0;1952;1-29,35-36,38-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.21;9;0;1;0;100;1085.89;0;2069;1-29,35,37-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.16;9;0;1;0;100;1080.23;0;2264;1-29,36-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.05;9;0;1;0;100;1057.6;0;2031;1-29,35-46
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.04;9;0;0;1;NA;Inf;0;2271;1-29
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.33;9;0;0;1;NA;Inf;0;2103;1-29,35
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.04;9;0;0;1;NA;Inf;0;1819;1-29,36
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.04;9;0;0;1;NA;Inf;0;2027;1-29,37
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.08;9;0;0;1;NA;Inf;88.44;2209;1-29,38
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.04;9;0;0;1;NA;Inf;0;1899;1-29,39
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.07;9;0;0;1;NA;Inf;0;2024;1-29,40
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.3;9;0;0;1;NA;Inf;0;2173;1-29,41
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.04;9;0;0;1;NA;Inf;0;2558;1-29,42
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.04;9;0;0;1;NA;Inf;0;1903;1-29,43
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.03;9;0;0;1;NA;Inf;0;2129;1-29,44
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.05;9;0;1;0;100;1150.56;0;2139;1-29,45
lr108;12R_12V_04I_04M;t1;lr108_t1_12R_12V_04I_04M;600.03;9;0;0;1;NA;Inf;0;2021;1-29,46
