name;group;type;full_name;time;status;optimal;tle_feas;tle_not_feas;gap;obj_value;bestbound;numnodes;constraints_used_mip_str
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.05;9;0;0;1;NA;Inf;0;2040;1-29,35-45
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.12;9;0;1;0;100;1231.26;0;2105;1-29,35-44,46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.22;9;0;0;1;NA;Inf;0;2144;1-29,35-43,45-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.03;9;0;0;1;NA;Inf;0;2185;1-29,35-42,44-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.06;9;0;0;1;NA;Inf;0;2026;1-29,35-41,43-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.06;9;0;0;1;NA;Inf;0;1903;1-29,35-40,42-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.09;9;0;1;0;100;1273.58;0;2215;1-29,35-39,41-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.11;9;0;1;0;100;1309.21;0;2724;1-29,35-38,40-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.07;9;0;0;1;NA;Inf;0;2084;1-29,35-37,39-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.05;9;0;1;0;100;1200.96;0;2343;1-29,35-36,38-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.06;9;0;1;0;100;1239.71;0;1935;1-29,35,37-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.04;9;0;0;1;NA;Inf;0;2750;1-29,36-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.02;9;0;0;1;NA;Inf;0;2040;1-29,35-46
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.11;9;0;1;0;100;1481.39;0;2133;1-29
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.1;9;0;0;1;NA;Inf;0;2072;1-29,35
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.19;9;0;1;0;100;1340.45;0;2543;1-29,36
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.21;9;0;0;1;NA;Inf;0;1740;1-29,37
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.31;9;0;1;0;100;1203.22;0;2054;1-29,38
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.05;9;0;0;1;NA;Inf;0;2087;1-29,39
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.09;9;0;0;1;NA;Inf;0;1581;1-29,40
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.03;9;0;0;1;NA;Inf;0;2049;1-29,41
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.12;9;0;1;0;100;1268.42;0;2615;1-29,42
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.19;9;0;0;1;NA;Inf;0;1363;1-29,43
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.06;9;0;0;1;NA;Inf;0;1799;1-29,44
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.06;9;0;1;0;100;1251.1;0;1894;1-29,45
lr209;12R_12V_02F_03M;t2;lr209_t2_12R_12V_02F_03M;600.06;9;0;0;1;NA;Inf;0;1531;1-29,46
