name;group;type;alpha;seed;value;feasible;total_time_elapsed;full_name;n;iteration_to_best;time_to_best;iteration;percentage_infeasible_sol;mean_LP_impr_percentage
lr101;06R_06V_02F_03M;t1;0.05;24;780.51;TRUE;95.5;lr101_t1_06R_06V_02F_03M;6;89;0.44;60000;0;15.72
lr101;06R_06V_02F_04M;t1;0.05;24;768.25;TRUE;97.14;lr101_t1_06R_06V_02F_04M;6;65;0.43;60000;0;18
lr102;06R_06V_02F_03M;t1;0.05;24;606.02;TRUE;94.44;lr102_t1_06R_06V_02F_03M;6;3;0.32;60000;0;9.46
lr102;06R_06V_02F_04M;t1;0.05;24;605.59;TRUE;95.29;lr102_t1_06R_06V_02F_04M;6;3;0.29;60000;0;9.53
lr103;06R_06V_02F_03M;t1;0.05;24;607.5;TRUE;96.32;lr103_t1_06R_06V_02F_03M;6;12;0.34;60000;0;16.22
lr103;06R_06V_02F_04M;t1;0.05;24;599.29;TRUE;98.78;lr103_t1_06R_06V_02F_04M;6;12;0.33;60000;0;17.19
lr104;06R_06V_02F_03M;t1;0.05;24;431.33;TRUE;88.65;lr104_t1_06R_06V_02F_03M;6;21;0.32;60000;0;19.74
lr104;06R_06V_02F_04M;t1;0.05;24;431.33;TRUE;90.31;lr104_t1_06R_06V_02F_04M;6;21;0.32;60000;0;18.09
lr105;06R_06V_02F_03M;t1;0.05;24;660.1;TRUE;46.54;lr105_t1_06R_06V_02F_03M;6;1;0;60000;50.09;29.44
lr105;06R_06V_02F_04M;t1;0.05;24;654.89;TRUE;46.96;lr105_t1_06R_06V_02F_04M;6;1;0;60000;50.09;29.6
lr201;06R_06V_02F_03M;t2;0.05;24;793.39;TRUE;79.92;lr201_t2_06R_06V_02F_03M;6;102;0.41;60000;0;28.48
lr201;06R_06V_02F_04M;t2;0.05;24;793.39;TRUE;82.27;lr201_t2_06R_06V_02F_04M;6;102;0.46;60000;0;28.48
lr202;06R_06V_02F_03M;t2;0.05;24;545.89;TRUE;92.41;lr202_t2_06R_06V_02F_03M;6;14;0.34;60000;0;32.05
lr202;06R_06V_02F_04M;t2;0.05;24;545.89;TRUE;93.69;lr202_t2_06R_06V_02F_04M;6;14;0.34;60000;0;32.21
lr203;06R_06V_02F_03M;t2;0.05;24;686.32;TRUE;97.85;lr203_t2_06R_06V_02F_03M;6;52;0.4;60000;0;35.3
lr203;06R_06V_02F_04M;t2;0.05;24;686.32;TRUE;99.77;lr203_t2_06R_06V_02F_04M;6;52;0.4;60000;0;35.6
lr204;06R_06V_02F_03M;t2;0.05;24;611.17;TRUE;110.04;lr204_t2_06R_06V_02F_03M;6;461;1.18;60000;0;24.99
lr204;06R_06V_02F_04M;t2;0.05;24;610.66;TRUE;113.81;lr204_t2_06R_06V_02F_04M;6;461;1.19;60000;0;25.07
lr205;06R_06V_02F_03M;t2;0.05;24;540.49;TRUE;102.96;lr205_t2_06R_06V_02F_03M;6;50;0.41;60000;0;29.54
lr205;06R_06V_02F_04M;t2;0.05;24;540.45;TRUE;105.19;lr205_t2_06R_06V_02F_04M;6;50;0.35;60000;0;29.63
lr101;06R_06V_04F_03M;t1;0.05;24;749.14;TRUE;83.14;lr101_t1_06R_06V_04F_03M;6;1;0;60000;9.91;10.66
lr101;06R_06V_04F_04M;t1;0.05;24;736.64;TRUE;93.03;lr101_t1_06R_06V_04F_04M;6;15;0.34;60000;0;12.7
lr102;06R_06V_04F_03M;t1;0.05;24;724.27;TRUE;95.02;lr102_t1_06R_06V_04F_03M;6;168;0.57;60000;10.26;9.69
lr102;06R_06V_04F_04M;t1;0.05;24;692.08;TRUE;98.4;lr102_t1_06R_06V_04F_04M;6;180;0.63;60000;8.54;10.52
lr103;06R_06V_04F_03M;t1;0.05;24;947.66;TRUE;110.82;lr103_t1_06R_06V_04F_03M;6;164;0.64;60000;0;12.25
lr103;06R_06V_04F_04M;t1;0.05;24;974.37;TRUE;111.68;lr103_t1_06R_06V_04F_04M;6;6;0.32;60000;0;14.35
lr104;06R_06V_04F_03M;t1;0.05;24;659.55;TRUE;44.52;lr104_t1_06R_06V_04F_03M;6;6;0.28;60000;60.67;17.1
lr104;06R_06V_04F_04M;t1;0.05;24;656.61;TRUE;46.3;lr104_t1_06R_06V_04F_04M;6;6;0.29;60000;59.47;17.72
lr105;06R_06V_04F_03M;t1;0.05;24;864.51;TRUE;52.33;lr105_t1_06R_06V_04F_03M;6;5;0.3;60000;50.09;19.3
lr105;06R_06V_04F_04M;t1;0.05;24;856.98;TRUE;51.82;lr105_t1_06R_06V_04F_04M;6;5;0.29;60000;50.09;19.44
lr201;06R_06V_04F_03M;t2;0.05;24;936.6;TRUE;98.2;lr201_t2_06R_06V_04F_03M;6;48;0.36;60000;0;18.64
lr201;06R_06V_04F_04M;t2;0.05;24;935.98;TRUE;99.81;lr201_t2_06R_06V_04F_04M;6;48;0.37;60000;0;18.67
lr202;06R_06V_04F_03M;t2;0.05;24;604.04;TRUE;110.12;lr202_t2_06R_06V_04F_03M;6;1433;2.99;60000;0;36.69
lr202;06R_06V_04F_04M;t2;0.05;24;604.04;TRUE;113.31;lr202_t2_06R_06V_04F_04M;6;1129;2.5;60000;0;39.92
lr203;06R_06V_04F_03M;t2;0.05;24;797.56;TRUE;109.1;lr203_t2_06R_06V_04F_03M;6;734;1.63;60000;0;37.15
lr203;06R_06V_04F_04M;t2;0.05;24;725.28;TRUE;113.17;lr203_t2_06R_06V_04F_04M;6;98;0.5;60000;0;31.32
lr204;06R_06V_04F_03M;t2;0.05;24;764.38;TRUE;122.77;lr204_t2_06R_06V_04F_03M;6;4790;10.19;60000;0;17.12
lr204;06R_06V_04F_04M;t2;0.05;24;760.99;TRUE;125.9;lr204_t2_06R_06V_04F_04M;6;4790;10.35;60000;0;17.03
lr205;06R_06V_04F_03M;t2;0.05;24;604.07;TRUE;112.9;lr205_t2_06R_06V_04F_03M;6;1012;2.2;60000;0;24.7
lr205;06R_06V_04F_04M;t2;0.05;24;599.81;TRUE;116.98;lr205_t2_06R_06V_04F_04M;6;1012;2.36;60000;0;24.93
lr101;08R_08V_02F_03M;t1;0.05;24;1018.05;TRUE;106.93;lr101_t1_08R_08V_02F_03M;8;7;0.33;60000;0;22.58
lr101;08R_08V_02F_04M;t1;0.05;24;1010.27;TRUE;109.64;lr101_t1_08R_08V_02F_04M;8;43;0.4;60000;0;23.82
lr102;08R_08V_02F_03M;t1;0.05;24;869.72;TRUE;113.59;lr102_t1_08R_08V_02F_03M;8;3;0.29;60000;0;11.02
lr102;08R_08V_02F_04M;t1;0.05;24;864.66;TRUE;115.75;lr102_t1_08R_08V_02F_04M;8;3;0.29;60000;0;11.19
lr103;08R_08V_02F_03M;t1;0.05;24;769.29;TRUE;118.57;lr103_t1_08R_08V_02F_03M;8;436;1.19;60000;0;10.34
lr103;08R_08V_02F_04M;t1;0.05;24;761.62;TRUE;121.18;lr103_t1_08R_08V_02F_04M;8;436;1.23;60000;0;10.87
lr104;08R_08V_02F_03M;t1;0.05;24;765.44;TRUE;117.66;lr104_t1_08R_08V_02F_03M;8;170;0.64;60000;0;10.54
lr104;08R_08V_02F_04M;t1;0.05;24;762.11;TRUE;119.16;lr104_t1_08R_08V_02F_04M;8;171;0.66;60000;0;9.58
lr105;08R_08V_02F_03M;t1;0.05;24;869.95;TRUE;114.4;lr105_t1_08R_08V_02F_03M;8;11;0.33;60000;0;16.86
lr105;08R_08V_02F_04M;t1;0.05;24;858.77;TRUE;115.05;lr105_t1_08R_08V_02F_04M;8;2;0.29;60000;0;17.08
lr201;08R_08V_02F_03M;t2;0.05;24;930.52;TRUE;103.83;lr201_t2_08R_08V_02F_03M;8;210;0.71;60000;0;23.21
lr201;08R_08V_02F_04M;t2;0.05;24;929.83;TRUE;105.15;lr201_t2_08R_08V_02F_04M;8;210;0.72;60000;0;23.25
lr202;08R_08V_02F_03M;t2;0.05;24;717.53;TRUE;121.96;lr202_t2_08R_08V_02F_03M;8;895;2.2;60000;0;33.12
lr202;08R_08V_02F_04M;t2;0.05;24;715.2;TRUE;126.99;lr202_t2_08R_08V_02F_04M;8;397;1.17;60000;0;33.37
lr203;08R_08V_02F_03M;t2;0.05;24;728.54;TRUE;128.9;lr203_t2_08R_08V_02F_03M;8;2183;5.05;60000;0;22.3
lr203;08R_08V_02F_04M;t2;0.05;24;724.91;TRUE;132.79;lr203_t2_08R_08V_02F_04M;8;20486;45.7;60000;0;22.51
lr204;08R_08V_02F_03M;t2;0.05;24;708.43;TRUE;125.87;lr204_t2_08R_08V_02F_03M;8;10463;22.33;60000;0;15.68
lr204;08R_08V_02F_04M;t2;0.05;24;705.74;TRUE;128.19;lr204_t2_08R_08V_02F_04M;8;10463;22.73;60000;0;15.83
lr205;08R_08V_02F_03M;t2;0.05;24;736.45;TRUE;124.99;lr205_t2_08R_08V_02F_03M;8;4443;9.67;60000;0;27.62
lr205;08R_08V_02F_04M;t2;0.05;24;729.52;TRUE;130.12;lr205_t2_08R_08V_02F_04M;8;17543;38.44;60000;0;27.81
lr101;08R_08V_04F_03M;t1;0.05;24;1166.54;TRUE;44.37;lr101_t1_08R_08V_04F_03M;8;259;0.51;60000;69.34;14.25
lr101;08R_08V_04F_04M;t1;0.05;24;1135.03;TRUE;110.8;lr101_t1_08R_08V_04F_04M;8;207;0.7;60000;9.95;16.57
lr102;08R_08V_04F_03M;t1;0.05;24;1030.42;TRUE;24.58;lr102_t1_08R_08V_04F_03M;8;3016;1.59;60000;87.53;11.38
lr102;08R_08V_04F_04M;t1;0.05;24;1003.13;TRUE;114.34;lr102_t1_08R_08V_04F_04M;8;2;0.29;60000;9.52;9.74
lr103;08R_08V_04F_03M;t1;0.05;24;1099.07;TRUE;59.07;lr103_t1_08R_08V_04F_03M;8;771;1.06;60000;66.26;12.13
lr103;08R_08V_04F_04M;t1;0.05;24;1086.46;TRUE;73.97;lr103_t1_08R_08V_04F_04M;8;3271;4.27;60000;55.64;13.13
lr104;08R_08V_04F_03M;t1;0.05;24;1096.75;TRUE;56.8;lr104_t1_08R_08V_04F_03M;8;2211;2.43;60000;67.32;14.3
lr104;08R_08V_04F_04M;t1;0.05;24;1092.54;TRUE;74.55;lr104_t1_08R_08V_04F_04M;8;4959;6.46;60000;54.7;12.64
lr105;08R_08V_04F_03M;t1;0.05;24;1068.12;TRUE;116.15;lr105_t1_08R_08V_04F_03M;8;33;0.38;60000;4.3;11.91
lr105;08R_08V_04F_04M;t1;0.05;24;1053.6;TRUE;115.17;lr105_t1_08R_08V_04F_04M;8;6;0.33;60000;7.72;11.46
lr201;08R_08V_04F_03M;t2;0.05;24;1142.97;TRUE;121.22;lr201_t2_08R_08V_04F_03M;8;24;0.37;60000;4.3;20.32
lr201;08R_08V_04F_04M;t2;0.05;24;1136.32;TRUE;126.15;lr201_t2_08R_08V_04F_04M;8;24;0.33;60000;4.31;20.5
lr202;08R_08V_04F_03M;t2;0.05;24;885.9;TRUE;154.95;lr202_t2_08R_08V_04F_03M;8;3075;8.31;60000;0;27.88
lr202;08R_08V_04F_04M;t2;0.05;24;880.69;TRUE;159.1;lr202_t2_08R_08V_04F_04M;8;3075;8.55;60000;0;28.23
lr203;08R_08V_04F_03M;t2;0.05;24;929.42;TRUE;153.45;lr203_t2_08R_08V_04F_03M;8;597;1.91;60000;0;16.16
lr203;08R_08V_04F_04M;t2;0.05;24;928.97;TRUE;158.67;lr203_t2_08R_08V_04F_04M;8;597;1.9;60000;0;16.76
lr204;08R_08V_04F_03M;t2;0.05;24;888.62;TRUE;159.89;lr204_t2_08R_08V_04F_03M;8;19396;52.23;60000;0;8.36
lr204;08R_08V_04F_04M;t2;0.05;24;882.99;TRUE;165.91;lr204_t2_08R_08V_04F_04M;8;19396;53.79;60000;0;8.6
lr205;08R_08V_04F_03M;t2;0.05;24;948.1;TRUE;153.48;lr205_t2_08R_08V_04F_03M;8;5242;13.7;60000;0;19.48
lr205;08R_08V_04F_04M;t2;0.05;24;939.61;TRUE;160.07;lr205_t2_08R_08V_04F_04M;8;13670;36.7;60000;0;19.62
lr101;10R_10V_02F_03M;t1;0.05;24;1194.55;TRUE;125.4;lr101_t1_10R_10V_02F_03M;10;266;0.87;60000;0;21.15
lr101;10R_10V_02F_04M;t1;0.05;24;1187.36;TRUE;128.48;lr101_t1_10R_10V_02F_04M;10;10;0.34;60000;0;22.37
lr102;10R_10V_02F_03M;t1;0.05;24;1025.34;TRUE;52.18;lr102_t1_10R_10V_02F_03M;10;211;0.48;60000;66.59;10.76
lr102;10R_10V_02F_04M;t1;0.05;24;1022.31;TRUE;95.92;lr102_t1_10R_10V_02F_04M;10;318;0.85;60000;32.5;10.7
lr103;10R_10V_02F_03M;t1;0.05;24;1034.38;TRUE;63.72;lr103_t1_10R_10V_02F_03M;10;46;0.34;60000;63.5;12.62
lr103;10R_10V_02F_04M;t1;0.05;24;1022.42;TRUE;127.45;lr103_t1_10R_10V_02F_04M;10;139;0.62;60000;16.16;11.87
lr104;10R_10V_02F_03M;t1;0.05;24;890.44;TRUE;81.6;lr104_t1_10R_10V_02F_03M;10;12380;16.95;60000;46.96;9.44
lr104;10R_10V_02F_04M;t1;0.05;24;892.38;TRUE;83.49;lr104_t1_10R_10V_02F_04M;10;759;1.41;60000;46.94;9.32
lr105;10R_10V_02F_03M;t1;0.05;24;1207.1;TRUE;74.13;lr105_t1_10R_10V_02F_03M;10;6;0.3;60000;49.9;19.14
lr105;10R_10V_02F_04M;t1;0.05;24;1188.48;TRUE;137.22;lr105_t1_10R_10V_02F_04M;10;6;0.33;60000;0;20.11
lr201;10R_10V_02F_03M;t2;0.05;24;1013.31;TRUE;124.48;lr201_t2_10R_10V_02F_03M;10;17;0.34;60000;6.61;26.9
lr201;10R_10V_02F_04M;t2;0.05;24;1013.31;TRUE;128.15;lr201_t2_10R_10V_02F_04M;10;17;0.36;60000;6.61;26.9
lr202;10R_10V_02F_03M;t2;0.05;24;909.66;TRUE;149.31;lr202_t2_10R_10V_02F_03M;10;4075;10.37;60000;0;31.21
lr202;10R_10V_02F_04M;t2;0.05;24;907.43;TRUE;156.25;lr202_t2_10R_10V_02F_04M;10;4075;11.16;60000;0;32.35
lr203;10R_10V_02F_03M;t2;0.05;24;875.82;TRUE;182.09;lr203_t2_10R_10V_02F_03M;10;56673;171.92;60000;0;17.82
lr203;10R_10V_02F_04M;t2;0.05;24;873.15;TRUE;189.06;lr203_t2_10R_10V_02F_04M;10;32850;103.81;60000;0;17.9
lr204;10R_10V_02F_03M;t2;0.05;24;746;TRUE;165.13;lr204_t2_10R_10V_02F_03M;10;1489;4.47;60000;0;9.05
lr204;10R_10V_02F_04M;t2;0.05;24;762.2;TRUE;172.71;lr204_t2_10R_10V_02F_04M;10;33462;96.35;60000;0;9.32
lr205;10R_10V_02F_03M;t2;0.05;24;879.87;TRUE;158.02;lr205_t2_10R_10V_02F_03M;10;59661;157.17;60000;0;26.18
lr205;10R_10V_02F_04M;t2;0.05;24;875.01;TRUE;166.77;lr205_t2_10R_10V_02F_04M;10;28370;79.02;60000;0;26.2
lr101;10R_10V_04F_03M;t1;0.05;24;1343.37;TRUE;88.7;lr101_t1_10R_10V_04F_03M;10;4397;6.86;60000;42.7;18.9
lr101;10R_10V_04F_04M;t1;0.05;24;1334.41;TRUE;145.74;lr101_t1_10R_10V_04F_04M;10;695;2.03;60000;0;20.5
lr102;10R_10V_04F_03M;t1;0.05;24;1154.93;TRUE;29.09;lr102_t1_10R_10V_04F_03M;10;52789;25.7;60000;88.03;7.51
lr102;10R_10V_04F_04M;t1;0.05;24;1145.23;TRUE;96.62;lr102_t1_10R_10V_04F_04M;10;9851;16.04;60000;39.86;9.11
lr103;10R_10V_04F_03M;t1;0.05;24;1485.44;TRUE;21.73;lr103_t1_10R_10V_04F_03M;10;9115;3.6;60000;97.48;12.37
lr103;10R_10V_04F_04M;t1;0.05;24;1444.21;TRUE;79.32;lr103_t1_10R_10V_04F_04M;10;1882;2.8;60000;66.98;12.16
lr104;10R_10V_04F_03M;t1;0.05;24;1232.39;TRUE;71.05;lr104_t1_10R_10V_04F_03M;10;2240;2.81;60000;65.62;7.49
lr104;10R_10V_04F_04M;t1;0.05;24;1218.3;TRUE;83.61;lr104_t1_10R_10V_04F_04M;10;9043;12.72;60000;58.82;8.72
lr105;10R_10V_04F_03M;t1;0.05;24;1592.96;TRUE;15.37;lr105_t1_10R_10V_04F_03M;10;40792;10.61;60000;97.28;16.6
lr105;10R_10V_04F_04M;t1;0.05;24;1517.24;TRUE;49.65;lr105_t1_10R_10V_04F_04M;10;177;0.44;60000;76.62;17.68
lr201;10R_10V_04F_03M;t2;0.05;24;1361.55;TRUE;142.46;lr201_t2_10R_10V_04F_03M;10;49082;116.66;60000;12.38;22.39
lr201;10R_10V_04F_04M;t2;0.05;24;1361.55;TRUE;149.49;lr201_t2_10R_10V_04F_04M;10;49082;122.31;60000;12.38;22.83
lr202;10R_10V_04F_03M;t2;0.05;24;1258.95;TRUE;193.62;lr202_t2_10R_10V_04F_03M;10;54631;176.35;60000;0.43;27.65
lr202;10R_10V_04F_04M;t2;0.05;24;1243.47;TRUE;199.53;lr202_t2_10R_10V_04F_04M;10;32793;109.34;60000;0;30.47
lr203;10R_10V_04F_03M;t2;0.05;24;992.11;TRUE;225.44;lr203_t2_10R_10V_04F_03M;10;57213;214.88;60000;0;13.49
lr203;10R_10V_04F_04M;t2;0.05;24;984.1;TRUE;234.25;lr203_t2_10R_10V_04F_04M;10;51361;200.7;60000;0;13.6
lr204;10R_10V_04F_03M;t2;0.05;24;967.99;TRUE;226.07;lr204_t2_10R_10V_04F_03M;10;6208;24.15;60000;0;5.28
lr204;10R_10V_04F_04M;t2;0.05;24;958.91;TRUE;235.22;lr204_t2_10R_10V_04F_04M;10;6208;24.84;60000;0;5.51
lr205;10R_10V_04F_03M;t2;0.05;24;1048.58;TRUE;187.04;lr205_t2_10R_10V_04F_03M;10;10161;31.79;60000;0.01;23.1
lr205;10R_10V_04F_04M;t2;0.05;24;1033.21;TRUE;193.69;lr205_t2_10R_10V_04F_04M;10;34330;110.99;60000;0;23.2
lr101;12R_12V_02F_03M;t1;0.05;24;1444.04;TRUE;140.27;lr101_t1_12R_12V_02F_03M;12;54;0.43;60000;10.14;23.24
lr101;12R_12V_02F_04M;t1;0.05;24;1437.74;TRUE;143.2;lr101_t1_12R_12V_02F_04M;12;263;0.95;60000;10.14;23.36
lr102;12R_12V_02F_03M;t1;0.05;24;1404.9;TRUE;84.89;lr102_t1_12R_12V_02F_03M;12;333;0.82;60000;50.02;14.39
lr102;12R_12V_02F_04M;t1;0.05;24;1397.72;TRUE;89.2;lr102_t1_12R_12V_02F_04M;12;8843;13.56;60000;50.02;14.41
lr103;12R_12V_02F_03M;t1;0.05;24;1138.94;TRUE;118.76;lr103_t1_12R_12V_02F_03M;12;1142;2.52;60000;34.46;10.49
lr103;12R_12V_02F_04M;t1;0.05;24;1126.46;TRUE;133.31;lr103_t1_12R_12V_02F_04M;12;2041;4.93;60000;27.75;11.15
lr104;12R_12V_02F_03M;t1;0.05;24;1233.18;TRUE;91.9;lr104_t1_12R_12V_02F_03M;12;917;1.73;60000;54.48;5.49
lr104;12R_12V_02F_04M;t1;0.05;24;1223.17;TRUE;110.65;lr104_t1_12R_12V_02F_04M;12;2511;4.97;60000;45.82;5.95
lr105;12R_12V_02F_03M;t1;0.05;24;1316.34;TRUE;55.86;lr105_t1_12R_12V_02F_03M;12;4487;4.51;60000;71.07;14.25
lr105;12R_12V_02F_04M;t1;0.05;24;1301.89;TRUE;138.1;lr105_t1_12R_12V_02F_04M;12;1;0;60000;14.17;15.16
lr201;12R_12V_02F_03M;t2;0.05;24;1411.58;TRUE;157.61;lr201_t2_12R_12V_02F_03M;12;3437;9.42;60000;0;22.22
lr201;12R_12V_02F_04M;t2;0.05;24;1411.18;TRUE;164.8;lr201_t2_12R_12V_02F_04M;12;3437;9.77;60000;0;22.26
lr202;12R_12V_02F_03M;t2;0.05;24;992.05;TRUE;182.55;lr202_t2_12R_12V_02F_03M;12;36545;111.31;60000;0;26.13
lr202;12R_12V_02F_04M;t2;0.05;24;991.25;TRUE;191.93;lr202_t2_12R_12V_02F_04M;12;36545;117.08;60000;0;26.97
lr203;12R_12V_02F_03M;t2;0.05;24;1005.73;TRUE;214.48;lr203_t2_12R_12V_02F_03M;12;51685;184.69;60000;0;15.24
lr203;12R_12V_02F_04M;t2;0.05;24;997.26;TRUE;223.93;lr203_t2_12R_12V_02F_04M;12;58048;216.61;60000;0;15.31
lr204;12R_12V_02F_03M;t2;0.05;24;931.04;TRUE;201.1;lr204_t2_12R_12V_02F_03M;12;54645;183.14;60000;0;4.72
lr204;12R_12V_02F_04M;t2;0.05;24;933.18;TRUE;212.7;lr204_t2_12R_12V_02F_04M;12;1199;4.68;60000;0;4.76
lr205;12R_12V_02F_03M;t2;0.05;24;1039.04;TRUE;186.25;lr205_t2_12R_12V_02F_03M;12;17187;53.46;60000;4.94;24.61
lr205;12R_12V_02F_04M;t2;0.05;24;1041.64;TRUE;202.38;lr205_t2_12R_12V_02F_04M;12;12674;43.02;60000;0.02;24.75
lr101;12R_12V_04F_03M;t1;0.05;24;1651.84;TRUE;17.34;lr101_t1_12R_12V_04F_03M;12;6357;2.16;60000;99.85;15.76
lr101;12R_12V_04F_04M;t1;0.05;24;1621.73;TRUE;34.85;lr101_t1_12R_12V_04F_04M;12;59600;34.61;60000;94.44;15.61
lr102;12R_12V_04F_03M;t1;0.05;24;1659.22;TRUE;23.62;lr102_t1_12R_12V_04F_03M;12;35839;14.14;60000;98;17.26
lr102;12R_12V_04F_04M;t1;0.05;24;1605.45;TRUE;63.64;lr102_t1_12R_12V_04F_04M;12;6827;7.48;60000;77.59;17.62
lr103;12R_12V_04F_03M;t1;0.05;24;1460.79;TRUE;123.81;lr103_t1_12R_12V_04F_03M;12;43826;90.2;60000;48.81;8.33
lr103;12R_12V_04F_04M;t1;0.05;24;1438.56;TRUE;184;lr103_t1_12R_12V_04F_04M;12;17699;54.35;60000;16.65;8.78
lr104;12R_12V_04F_03M;t1;0.05;24;1495.63;TRUE;59.9;lr104_t1_12R_12V_04F_03M;12;22296;22.68;60000;83.05;6.75
lr104;12R_12V_04F_04M;t1;0.05;24;1484.35;TRUE;114.91;lr104_t1_12R_12V_04F_04M;12;40789;78.15;60000;57.94;4.88
lr105;12R_12V_04F_03M;t1;0.05;24;1728.08;TRUE;17.9;lr105_t1_12R_12V_04F_03M;12;31927;9.6;60000;99.02;15.22
lr105;12R_12V_04F_04M;t1;0.05;24;1714.98;TRUE;66.64;lr105_t1_12R_12V_04F_04M;12;58622;65.08;60000;74.54;14.55
lr201;12R_12V_04F_03M;t2;0.05;24;1574.75;TRUE;192.46;lr201_t2_12R_12V_04F_03M;12;45041;144.14;60000;3.7;18.66
lr201;12R_12V_04F_04M;t2;0.05;24;1573.87;TRUE;199.06;lr201_t2_12R_12V_04F_04M;12;29876;99.77;60000;4;19.95
lr202;12R_12V_04F_03M;t2;0.05;24;1226.17;TRUE;240.1;lr202_t2_12R_12V_04F_03M;12;33365;133.41;60000;0.01;21.08
lr202;12R_12V_04F_04M;t2;0.05;24;1225.56;TRUE;254.28;lr202_t2_12R_12V_04F_04M;12;3516;15.25;60000;0;22.19
lr203;12R_12V_04F_03M;t2;0.05;24;1240.66;TRUE;285.91;lr203_t2_12R_12V_04F_03M;12;50216;239.41;60000;0;10.4
lr203;12R_12V_04F_04M;t2;0.05;24;1237.88;TRUE;304.34;lr203_t2_12R_12V_04F_04M;12;5533;28.52;60000;0;10.57
lr204;12R_12V_04F_03M;t2;0.05;24;1193.71;TRUE;282.62;lr204_t2_12R_12V_04F_03M;12;39402;185.78;60000;0;2.07
lr204;12R_12V_04F_04M;t2;0.05;24;1187.39;TRUE;300.81;lr204_t2_12R_12V_04F_04M;12;39402;197.89;60000;0;2.17
lr205;12R_12V_04F_03M;t2;0.05;24;1246.8;TRUE;229.38;lr205_t2_12R_12V_04F_03M;12;25799;98.8;60000;6.69;21.71
lr205;12R_12V_04F_04M;t2;0.05;24;1239.2;TRUE;253.06;lr205_t2_12R_12V_04F_04M;12;36549;154.39;60000;0.05;22.15
LR1_2_1;40R_40V_02F_05M;t1;0.05;24;9134.75;TRUE;138.85;LR1_2_1_t1_40R_40V_02F_05M;40;54728;126.65;60000;99.61;5.75
LR1_2_1;40R_40V_02F_06M;t1;0.05;24;8875.58;TRUE;230.78;LR1_2_1_t1_40R_40V_02F_06M;40;18362;70.09;60000;95.92;5.94
LR1_2_2;40R_40V_02F_05M;t1;0.05;24;7810.59;TRUE;214.15;LR1_2_2_t1_40R_40V_02F_05M;40;35735;127.01;60000;98.66;4.73
LR1_2_2;40R_40V_02F_06M;t1;0.05;24;7765.41;TRUE;282.99;LR1_2_2_t1_40R_40V_02F_06M;40;36852;174.01;60000;95.25;4.66
LR1_2_3;40R_40V_02F_05M;t1;0.05;24;6236.27;TRUE;333.94;LR1_2_3_t1_40R_40V_02F_05M;40;58894;327.88;60000;94.12;4
LR1_2_3;40R_40V_02F_06M;t1;0.05;24;5893.52;TRUE;644.71;LR1_2_3_t1_40R_40V_02F_06M;40;51366;552.37;60000;59.28;4.13
LR1_2_4;40R_40V_02F_05M;t1;0.05;24;5347.16;TRUE;850.32;LR1_2_4_t1_40R_40V_02F_05M;40;11630;164.18;60000;57.45;5.33
LR1_2_4;40R_40V_02F_06M;t1;0.05;24;5204.28;TRUE;1194.54;LR1_2_4_t1_40R_40V_02F_06M;40;44246;882.19;60000;24.36;5.09
LR1_2_5;40R_40V_02F_05M;t1;0.05;24;5884.93;TRUE;778.63;LR1_2_5_t1_40R_40V_02F_05M;40;24905;325.06;60000;8.14;6.44
LR1_2_5;40R_40V_02F_06M;t1;0.05;24;5871.2;TRUE;849.75;LR1_2_5_t1_40R_40V_02F_06M;40;28169;400.25;60000;3.05;6.55
LR2_2_1;40R_40V_02F_05M;t2;0.05;24;8590.19;TRUE;980.94;LR2_2_1_t2_40R_40V_02F_05M;40;2517;41.69;60000;13.39;6.81
LR2_2_1;40R_40V_02F_06M;t2;0.05;24;8485.05;TRUE;1051.2;LR2_2_1_t2_40R_40V_02F_06M;40;46001;805.4;60000;13.3;7.03
LR2_2_2;40R_40V_02F_05M;t2;0.05;24;7189.19;TRUE;1275.26;LR2_2_2_t2_40R_40V_02F_05M;40;36307;771.81;60000;16.92;7.29
LR2_2_2;40R_40V_02F_06M;t2;0.05;24;6658.79;TRUE;1511.24;LR2_2_2_t2_40R_40V_02F_06M;40;25395;641.71;60000;0.33;7.48
LR2_2_3;40R_40V_02F_05M;t2;0.05;24;6519.98;TRUE;1968.33;LR2_2_3_t2_40R_40V_02F_05M;40;32090;1053.97;60000;0;3.2
LR2_2_3;40R_40V_02F_06M;t2;0.05;24;6528.23;TRUE;2110.51;LR2_2_3_t2_40R_40V_02F_06M;40;6691;235.82;60000;0;3.32
LR2_2_4;40R_40V_02F_05M;t2;0.05;24;5009.08;TRUE;3084.9;LR2_2_4_t2_40R_40V_02F_05M;40;54836;2820.57;60000;0;1.88
LR2_2_4;40R_40V_02F_06M;t2;0.05;24;5109.73;TRUE;3252.41;LR2_2_4_t2_40R_40V_02F_06M;40;33833;1835.4;60000;0;1.9
LR2_2_5;40R_40V_02F_05M;t2;0.05;24;7984.29;TRUE;1254.99;LR2_2_5_t2_40R_40V_02F_05M;40;36725;769.54;60000;0;8.78
LR2_2_5;40R_40V_02F_06M;t2;0.05;24;7982.95;TRUE;1356.16;LR2_2_5_t2_40R_40V_02F_06M;40;36725;832.63;60000;0;8.85
LR1_2_1;40R_40V_04F_05M;t1;0.05;24;NA;FALSE;106.57;LR1_2_1_t1_40R_40V_04F_05M;40;0;0;60000;100;0
